Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1965-SDAURP_CE_Oct23_GPU.xml	1557	en cours d'expansion très rapide	très rapide	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1557	les nouveaux quartiers			
1965-SDAURP_CE_Oct23_GPU.xml	1557	vont se développer			
1965-SDAURP_CE_Oct23_GPU.xml	1563	Très bien relié à Paris	Très bien	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1564	pourra, à côté d'un ensemble universitaire, accueillir des établissements commerciaux ou de caractère tertiaire et des immeubles de bureaux	pourra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1566	de grandes possibilités d'aménagement	de grandes possibilités	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1571	des transformations importantes	importantes	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1572	la mutation de l'agglomération parisienne	les facteurs qui poussent		
1965-SDAURP_CE_Oct23_GPU.xml	1580	ne peuvent trouver place	ne peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	devront	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1581	Ces réalisations	doivent être contrôlées	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1581	compromettre	compromettre	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1581	l'essaimage de constructions isolées			
1965-SDAURP_CE_Oct23_GPU.xml	1581	trouveront place			
1965-SDAURP_CE_Oct23_GPU.xml	1587	se sont relativement peu développées			
1965-SDAURP_CE_Oct23_GPU.xml	1587	leur expansion	l'influence directe de Paris ayant brisé	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1590	des constructions nouvelles	souvent peu en harmonie avec le caractère de ces villes	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1592	le développement futur de ces villes			
1965-SDAURP_CE_Oct23_GPU.xml	1592	des grands secteurs d'urbanisation			
1965-SDAURP_CE_Oct23_GPU.xml	1592	l'expansion de chacune d'elles	il reste souhaitable	boul+axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1593	développement de la ville	doivent être conçus	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1593	nouvelles constructions	doivent être conçus	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1593	sauvegarder le cœur de ville			
1965-SDAURP_CE_Oct23_GPU.xml	1593	la destruction			
1965-SDAURP_CE_Oct23_GPU.xml	1593	mérite d'être conservé	mérite	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1593	quartiers nouveaux			
1965-SDAURP_CE_Oct23_GPU.xml	1593	la démolition de ce centre			
1965-SDAURP_CE_Oct23_GPU.xml	1593	reconstruire à une échelle plus grande			
1965-SDAURP_CE_Oct23_GPU.xml	1597	La constitution progressive de la vaste région urbaine du val de Seine			
1965-SDAURP_CE_Oct23_GPU.xml	1597	la création de villes nouvelles			
1965-SDAURP_CE_Oct23_GPU.xml	1597	la mise en place de centres urbains rénovés			
1965-SDAURP_CE_Oct23_GPU.xml	1597	centres urbains rénovés			
1965-SDAURP_CE_Oct23_GPU.xml	1597	la construction d'un réseau circulatoire moderne			
1965-SDAURP_CE_Oct23_GPU.xml	1597	une nouvelle étape de l'antique Lutèce			
1965-SDAURP_CE_Oct23_GPU.xml	1597	une transformation profonde	profonde	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1624	rénovation	autant de preuves	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1624	les projets en cours de voies nouvelles	autant de preuves	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1624	ce début de renouveau			
1965-SDAURP_CE_Oct23_GPU.xml	1625	l'évolution souhaitée de l'agglomération	souhaitée	boul+axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1625	villes nouvelles			
1965-SDAURP_CE_Oct23_GPU.xml	1625	centres urbains nouveaux			
1965-SDAURP_CE_Oct23_GPU.xml	1642	déplacer Notre-Dame ni la Sorbonne	personne n'a proposé	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1644	en décentrant la capitale	croyant	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1656	sa croissance	les problèmes	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1659	un glissement et un étirement trop prononcé vers l'ouest du centre des grandes affaires	trop prononcé	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1661	l'opération actuelle de la Défense			
1965-SDAURP_CE_Oct23_GPU.xml	1661	l'implantation rapide d'immeubles de bureaux	rapide	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1661	doublent la longueur de ce centre linéaire			
1965-SDAURP_CE_Oct23_GPU.xml	1664	le double axe principal d'urbanisation			
1965-SDAURP_CE_Oct23_GPU.xml	1664	développer davantage vers l'ouest le centre des affaires de l'agglomération	il ne s'en suit aucunement une volonté	boul	
1965-SDAURP_CE_Oct23_GPU.xml	1665	arrêter à la Défense l'extension à l'ouest du centre des grandes affaires	la nécessité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1665	rééquilibrer Paris	la nécessité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1670	ne pourrait placer	qu'au prix de dépenses sans mesure et sans justification	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1672	Ce développement nécessaire et possible	possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1672	l'éparpillement	l'éparpillement	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1673	les travaux	seront menés avec vigueur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1673	localiser des sièges sociaux importants	la tentation se fait jour	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1678	L'éparpillement	un péril	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1683	créer des bureaux modernes	la faculté	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1684	un étirement vers l'Est	cette possibilité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1688	la constitution des villes nouvelles et d'un réseau de voies express	doit aider Paris	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1693	sauver Paris, l'intra-muros comme les banlieues	sauver	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1696	L'explosion de la zone la plus dense de l'agglomération	est, on l'a dit, inévitable	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1696	est déjà commencée			
1965-SDAURP_CE_Oct23_GPU.xml	1697	des sièges sociaux importants partent			
1965-SDAURP_CE_Oct23_GPU.xml	1697	étudient des "shopping centers" à l'américaine			
1965-SDAURP_CE_Oct23_GPU.xml	1697	des villes nouvelles			
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'explosion désordonnée	l'explosion désordonnée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'éparpillement généralisé	l'éparpillement généralisé	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1699	le départ des Halles centrales	sans doute décisif	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1699	le centre urbain à la fois nouveau et rénové			
1965-SDAURP_CE_Oct23_GPU.xml	1700	combler le vide des anciennes Halles	pose des problèmes très difficiles	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1700	seront utilisés les quelques hectares du plateau des Halles			
1965-SDAURP_CE_Oct23_GPU.xml	1700	la rénovation de tout l'environnement			
1965-SDAURP_CE_Oct23_GPU.xml	1707	faire quitter Paris intra-muros	la question peut se poser	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1707	création			
1965-SDAURP_CE_Oct23_GPU.xml	1707	implanter			
1965-SDAURP_CE_Oct23_GPU.xml	1714	La constitution de centres urbains intermédiaires	devrait permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1714	la création d'ensembles universitaires	devrait permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1715	ont gardé au cours des siècles beaucoup d'espaces			
1965-SDAURP_CE_Oct23_GPU.xml	1715	une densification abusive de l'habitat	abusive	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1716	pourraient quitter la ville	pourraient	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1716	villes nouvelles			
1965-SDAURP_CE_Oct23_GPU.xml	1716	retrouveront la place qui leur manque			
1965-SDAURP_CE_Oct23_GPU.xml	1717	Le mouvement est amorcé	avec une lenteur	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1718	la reconquête d'une partie de son sol	faciliter	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1724	un "bourrage" d'habitat	"bourrage"	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1724	doivent être rénovés	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1729	la mise en valeur des quartiers historiques	la mise en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1734	La création de ce réseau	doit contribuer	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1734	la sauvegarde des quartiers existants	doit contribuer	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1735	aménager la voirie existante	permettra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1738	la création de voies réservées			
1965-SDAURP_CE_Oct23_GPU.xml	1738	la création de parcs de stationnement d'échange	judicieusement disposés	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1740	devrait être complété	devrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1743	doit être prolongé	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1744	étudier les tracés complémentaires	Il sera également très souhaitable	boul+axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1747	restaurant la beauté de ses quartiers historiques			
1965-SDAURP_CE_Oct23_GPU.xml	1747	se modernisant			
1965-SDAURP_CE_Oct23_GPU.xml	1747	les quartiers à rénover			
1965-SDAURP_CE_Oct23_GPU.xml	1747	conservant dans l'ensemble le volume modéré de ses bâtiments			
1965-SDAURP_CE_Oct23_GPU.xml	1775	l'aménagement de la région	favorisera	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1775	l'implantation d'activités variées	favorisera	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1781	l'évolution urbaine			
1965-SDAURP_CE_Oct23_GPU.xml	1781	une transformation semblable	faut-il orienter	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1781	son expansion	faut-il orienter	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1935	faut qu'elle soit complétée par des liaisons entre banlieues	faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1935	s'étendent à l'échelle régionale			
1965-SDAURP_CE_Oct23_GPU.xml	1960	l'ouverture d'un nouvel aéroport	conduit à envisager	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1960	le développement du réseau ferroviaire transeuropéen	a encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1960	la création d'un système d'autoroutes internationales	a encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2006	un effort d'équipement et de modernisation	un effort	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2015	doivent relier les centres autour desquels s'articule la future organisation urbaine	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2015	la future organisation urbaine			
1965-SDAURP_CE_Oct23_GPU.xml	2128	la multiplication des activités	favorisant	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2128	l'étirement des banlieues			
1965-SDAURP_CE_Oct23_GPU.xml	2128	a accentué la structure radio-linéaire des grandes agglomérations plus qu'il ne l'a modifiée			
1965-SDAURP_CE_Oct23_GPU.xml	2133	la création d'une infrastructure spécialisée	rend plus impérieuse	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2135	a commencé de transformer les villes			
1965-SDAURP_CE_Oct23_GPU.xml	2135	l'urbanisation les baies			
1965-SDAURP_CE_Oct23_GPU.xml	2135	ont laissé subsister			
1965-SDAURP_CE_Oct23_GPU.xml	2135	conquérant, au-delà, les zones rurales	conquérant	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2135	peupler de résidences secondaires			
1965-SDAURP_CE_Oct23_GPU.xml	2137	une nouvelle transformation radicale	radicale	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2140	remettre en cause, à cette échéance, la forme des villes			
1965-SDAURP_CE_Oct23_GPU.xml	2140	peut aujourd'hui concevoir	peut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2154	soient conçus	Il suffit	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2154	les aménagements éventuels	permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2154	leur adaptation			
1965-SDAURP_CE_Oct23_GPU.xml	2189	faudrait percer de très nombreuses nouvelles voies	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2189	nouvelles voies			
1965-SDAURP_CE_Oct23_GPU.xml	2189	créer les parcs de stationnement et les garages	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2191	des démolitions à prévoir	L'importance	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2191	la préservation des sites			
1965-SDAURP_CE_Oct23_GPU.xml	2192	créer un réseau routier souterrain	On pourrait certes songer	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2199	faudrait construire une cinquantaine d'autoroutes à quatre voies	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2201	Une entreprise aussi dévastatrice	serait-elle physiquement possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2201	ne pourrait être réalisée d'ici à la fin du siècle	ne pourrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2210	L'aménagement routier de la région	améliorer aussi les dessertes par autobus	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2228	compléter le réseau ferré	il suffira	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2277	Le réseau routier futur	doit permettre la liberté de mouvement dont l'automobile est l'instrument privilégié		
1965-SDAURP_CE_Oct23_GPU.xml	2300	peuvent être aménagés	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2309	faudra-t-il, dans la mesure du possible, réserver des emprises	faudra-t-il, dans la mesure du possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2309	ouvrages à réaliser			
1965-SDAURP_CE_Oct23_GPU.xml	2309	les élargissements futurs	permettent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2335	pourra ailleurs être construit	pourra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2352	ses deux prolongements			
1965-SDAURP_CE_Oct23_GPU.xml	2352	la zone à urbaniser	en priorité	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2352	le futur axe urbain			
1965-SDAURP_CE_Oct23_GPU.xml	2354	doivent être implantés des équipements régionaux importants	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2398	doivent également être reliées entre elles	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2405	devraient être réservées	avec une particulière ampleur	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2411	de nouvelles lignes très rapides	deviennent nécessaires à long terme	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2411	celle construite récemment			
1965-SDAURP_CE_Oct23_GPU.xml	2418	oblige à prévoir de nouveaux aérodromes			
1965-SDAURP_CE_Oct23_GPU.xml	2418	doit être implanté	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2420	bien reliés aux principaux centres d'activités	bien	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2442	le développement d'autres pôles économiques	n'aient pas favorisé	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2443	s'est constitué dans la capitale et autour d'elle un ensemble économique	constitue un atout à l'échelle du Marché Commun de l'Europe	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2443	l'évolution			
1965-SDAURP_CE_Oct23_GPU.xml	2444	la création	peut être autorisée	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2444	l'extension	peut être autorisée	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	développement prévu			
1965-SDAURP_CE_Oct23_GPU.xml	2447	la modernisation des entreprises existantes	permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	réserver des surfaces suffisantes	il faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	organiser les zones nouvelles d'activités	il faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	les zones nouvelles d'activités			
1965-SDAURP_CE_Oct23_GPU.xml	2447	l'urbanisation envisagée			
1965-SDAURP_CE_Oct23_GPU.xml	2450	contribuent à créer, hors du centre de Paris, ces éléments d'animation			
1965-SDAURP_CE_Oct23_GPU.xml	2450	doit s'ordonner	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2576	un aménagement du territoire	soucieux de l'équilibre des diverses régions	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2586	le développement	est encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2586	permettra d'accueillir efficacement des activités de pointe	efficacement	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2588	la décentralisation de l'expansion			
1965-SDAURP_CE_Oct23_GPU.xml	2588	aménagement du territoire	l'hypothèse "volontaire"	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2606	difficultés d'extension	difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2618	pouvant plus aisément s'éloigner	plus aisément	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2623	aménager des zones d'activité	la nécessité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2623	non pas à accueillir de grands ensembles monolithiques			
1965-SDAURP_CE_Oct23_GPU.xml	2623	rassembler des établissements diversifiés de moyenne importance			
1965-SDAURP_CE_Oct23_GPU.xml	2658	leur nécessaire modernisation	nécessaire	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2658	leur réorganisation	va accélérer	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2658	une augmentation de la surface par emploi			
1965-SDAURP_CE_Oct23_GPU.xml	2659	L'aménagement de la région	doit favoriser cette évolution	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2659	aménagement de l'espace			
1965-SDAURP_CE_Oct23_GPU.xml	2662	devrait s'accroître	devrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2667	L'aménagement de la région	doit orienter ce mouvement	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2668	est rejetée	rejetée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2682	ne peuvent s'installer qu'au cœur de la cité	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2687	émergent quelques noyaux plus développés			
1965-SDAURP_CE_Oct23_GPU.xml	2687	submergés	submergés	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2688	transformations de leur environnement	n'ont pu s'adapter	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2691	une évolution continue	particulièrement nette	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2692	La diffusion des activités	s'est effectuée pied à pied	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2700	la décentralisation	se serait sans doute produite	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2720	expansion	difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2720	de nouvelles implantations	difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2722	l'implantation d'activités tertiaires	les conditions favorables	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2726	Les activités établies			
1965-SDAURP_CE_Oct23_GPU.xml	2726	de profondes modifications	profondes	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2729	La rénovation des usines	pourrait en outre toucher environ 100.000 emplois	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2738	la diffusion des activités	ne soit pas anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2744	les nouveaux établissements			
1965-SDAURP_CE_Oct23_GPU.xml	2744	s'installeraient	il est probable	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2744	en s'éparpillant			
1965-SDAURP_CE_Oct23_GPU.xml	2751	l'aménager			
1965-SDAURP_CE_Oct23_GPU.xml	2751	les centres nouveaux			
1965-SDAURP_CE_Oct23_GPU.xml	2751	puissent être aisément reliés entre eux	être aisément	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2751	une croissance anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2751	regroupements spontanés et tardifs	tardifs	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2753	espérait pouvoir libérer aisément	espérait pouvoir libérer aisément	axiol	oui
1965-SDAURP_CE_Oct23_GPU.xml	2757	les futurs centres urbains			
1965-SDAURP_CE_Oct23_GPU.xml	2757	ne pas quitter la région parisienne			
1965-SDAURP_CE_Oct23_GPU.xml	2757	doivent y demeurer	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2762	peuvent s'implanter rapidement	rapidement	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2763	ne peut se constituer que graduellement	graduellement	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2764	des opérations importantes			
1965-SDAURP_CE_Oct23_GPU.xml	2764	se réaliseront lentement	lentement	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2766	continueront de s'entasser	s'entasser	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2766	s'établir			
1965-SDAURP_CE_Oct23_GPU.xml	2785	le développement, plus ou moins important, plus ou moins rapide, de nouveaux centres urbains			
1965-SDAURP_CE_Oct23_GPU.xml	2785	nouveaux centres urbains	reste largement imprévisible	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2790	se constitueront peut-être des regroupements dominés par certaines activités	peut-être	autre	
